item_id,item_price,product_type,department_name
C0533,5929.5,I323,electronics
E1591,24352.0,F403,clothing & accessories
E2311,1177.5,H822,books
F9172,1638.0,F902,baby
E307,1081.5,D667,electronics
F1011,2848.0,B0386,electronics
E3085,796.5,H393,books
G4341,25840.0,J906,clothing & accessories
C6793,1593.5,C106,computers & accessories
B01756,128.0,I351,collectibles
D1170,1177.5,I131,apps & games
G8596,700.5,B0271,computers & accessories
I2113,1846.0,J699,computers & accessories
E0088,1146.0,B0412,computers & accessories
B22874,272.0,H979,furniture
G4671,2643.0,G014,furniture
J4356,560.0,D055,books
J7519,861.0,E147,beauty
B3218,636.5,H885,furniture
D4208,3519.0,I380,computers & accessories
J8515,899.0,E371,computers & accessories
B6138,720.0,D101,collectibles
F3581,1472.0,J945,furniture
B31639,2556.5,C376,garden & outdoors
E7605,84308.0,H777,garden & outdoors
B6087,1056.0,E93,collectibles
F8716,9792.0,C162,electronics
B4107,828.5,D928,baby
J7778,288.0,C51,furniture
C4349,3424.0,G367,collectibles
B04268,956.5,B246,furniture
B12738,1276.5,B887,books
G241,3081.5,C874,garden & outdoors
B03100,29088.0,D642,books
F960,1593.5,C667,electronics
B27697,560.0,J543,beauty
F4670,1952.5,E524,clothing & accessories
B20808,441.5,F622,baby
G6766,156.5,E601,beauty
F917,1436.5,J741,books
C379,2010.0,B0412,collectibles
B32546,409.5,G853,baby
B12097,2208.0,E117,beauty
C3739,676.5,C644,furniture
B07603,2048.0,E959,beauty
F7194,1725.0,H621,apps & games
B8516,1094.0,G30,computers & accessories
C1432,1510.0,H930,books
F526,7609.5,D009,collectibles
J6344,14318.0,B0331,clothing & accessories
F2774,848.0,E244,electronics
C9659,80.0,B457,beauty
C2692,220.5,C510,baby
D6433,10051.0,D990,garden & outdoors
C3247,18176.0,J249,garden & outdoors
H6565,3139.0,D517,collectibles
C2364,2400.0,F76,computers & accessories
B23860,563.0,I386,collectibles
J0412,2304.0,H640,electronics
C7009,666.5,E066,furniture
D3313,2844.5,I623,beauty
G5020,2816.0,E054,beauty
I9614,446.0,E643,electronics
B0722,1296.0,C09,clothing & accessories
D6428,956.5,H393,garden & outdoors
F9324,7776.0,G108,garden & outdoors
D1860,313.5,B0412,books
E7565,1722.0,C874,computers & accessories
B02369,864.0,F45,computers & accessories
F1724,9568.0,C475,computers & accessories
I3091,14432.0,B168,collectibles
D4862,608.0,C616,furniture
C2302,1056.0,E93,beauty
J857,336.5,C874,apps & games
B00347,1244.0,I582,furniture
G2191,320.0,D604,computers & accessories
J8658,204348.5,B0331,apps & games
B04875,11370.0,I323,electronics
I5440,22897.5,I310,clothing & accessories
I9058,988.5,I518,furniture
B30985,2220.5,J839,computers & accessories
B23784,2553.5,D399,computers & accessories
E3506,5088.0,G399,clothing & accessories
B03644,1817.5,J578,garden & outdoors
H6420,528.0,C51,baby
H548,1670.0,H463,furniture
J2785,1664.0,J015,collectibles
J1864,729.5,H923,books
I3655,2240.0,G872,clothing & accessories
G5473,2707.0,B946,computers & accessories
F0868,1477.0,F783,computers & accessories
F7526,3235.5,C325,baby
B14553,858.0,E524,electronics
G5707,398.0,I996,beauty
J887,2329.5,H340,collectibles
B8498,53088.0,C499,collectibles
E2406,7050.0,G547,clothing & accessories
B02961,1152.0,D713,garden & outdoors
D9416,457.5,C874,clothing & accessories
B10760,4067.0,G347,beauty
H3266,720.0,B207,books
C3196,1436.5,I392,apps & games
B16435,1028.0,F435,computers & accessories
B897,54054.0,E924,clothing & accessories
H1122,2692.5,C874,computers & accessories
F6039,1568.0,B0025,garden & outdoors
B13733,2899.0,J778,clothing & accessories
B27168,1600.0,C874,computers & accessories
B01894,2368.0,E998,collectibles
B1686,422.0,C874,garden & outdoors
F2036,339.0,B427,garden & outdoors
C3468,448.5,G648,furniture
C5350,1376.0,F276,collectibles
B4805,18208.0,J864,books
B16520,4225.5,C996,clothing & accessories
H0619,171849.5,G464,baby
B11214,729.5,H238,baby
I5134,864.0,C632,books
H3969,897.5,G648,computers & accessories
B27509,2528.0,H363,apps & games
J5565,508.5,D928,apps & games
D5095,11168.0,D626,apps & games
D5921,17251.0,J213,furniture
F3642,960.0,J879,baby
G9305,1978.5,C786,computers & accessories
B07630,288.0,B0271,baby
B13936,509.0,E91,clothing & accessories
I854,1434.0,B0412,books
F8306,649.5,J77,books
F4140,8640.0,G239,computers & accessories
B31707,448.0,E485,furniture
H940,508.5,B0271,beauty
D657,1433.5,C371,computers & accessories
H9322,281.5,J07,baby
C6080,1212.5,I506,electronics
B19843,8396.5,D197,clothing & accessories
C9454,608.0,I943,baby
H8855,680.5,J77,computers & accessories
B5231,1966.0,F276,beauty
D3054,7425.5,J086,furniture
E5897,96.0,B457,beauty
B21688,577.5,D399,computers & accessories
B05597,757.5,H024,apps & games
B5456,240.0,G186,electronics
G8836,2432.0,F493,baby
H1212,3967.5,J896,apps & games
B09452,5088.0,F164,garden & outdoors
I078,1146.0,B0412,books
B07640,5728.0,F164,books
G3938,21760.0,F036,collectibles
B16479,1696.0,C482,garden & outdoors
B18768,5168.0,F036,apps & games
D3889,1789.5,J86,furniture
D3640,15872.0,J314,beauty
H7036,12816.0,I310,clothing & accessories
G0683,4553.5,D399,computers & accessories
D4832,13849.5,C099,collectibles
H5902,313.5,C341,baby
C6519,122880.0,F24,books
B31140,752.0,H532,beauty
C8265,736.0,G371,beauty
B983,832.0,G847,books
C8361,4355.5,F368,clothing & accessories
G2374,1167.0,J038,collectibles
F0120,668.5,I506,beauty
B5927,2038.0,F609,beauty
C4644,748.0,G648,books
B13342,729.5,I268,computers & accessories
C3011,1453.5,J86,beauty
D3469,7836.5,C128,computers & accessories
E8015,777.5,D046,collectibles
F2278,4723.0,I323,apps & games
H9079,1212.5,H31,electronics
H3944,2390.0,G702,books
B29747,576.0,C992,collectibles
G8045,497.5,C835,computers & accessories
B19142,1648.0,F437,computers & accessories
F7235,569.5,F049,computers & accessories
F0136,1094.0,D304,furniture
E3184,1600.0,J015,computers & accessories
B26032,316.5,E999,computers & accessories
E3696,761.5,C874,clothing & accessories
I307,712.0,H329,books
I3036,2420.5,I376,collectibles
J9989,528.0,I351,beauty
F1301,2016.0,C874,beauty
E0655,432.0,H162,baby
D2599,348.5,B0189,garden & outdoors
C7772,384.0,J362,baby
D0437,1267.0,F91,books
J8699,4605.0,J723,garden & outdoors
G6196,729.5,B945,electronics
B13183,2208.0,B0025,baby
F3082,4448.0,E986,beauty
J9745,5548.5,E471,books
I2514,296.5,J041,clothing & accessories
D3628,6784.0,C099,garden & outdoors
D4212,284.5,B24,apps & games
I359,14693.0,F161,computers & accessories
I863,3040.0,B186,collectibles
D7875,2275.0,D677,garden & outdoors
J3243,208.0,D844,books
H2208,80.0,B457,electronics
C6111,928.0,J351,beauty
F5039,729.5,C874,clothing & accessories
B31640,1236.0,J244,collectibles
B12572,240.0,H455,clothing & accessories
B19007,896.0,G007,clothing & accessories
D203,822.0,C781,collectibles
C4391,2236.5,C874,beauty
J5640,1465.5,I517,baby
B10894,4684.5,D634,books
I4022,15407.5,I310,beauty
H8534,633.5,G36,collectibles
B06731,9056.0,G588,books
B03724,397.0,H162,computers & accessories
E5522,10224.0,C786,baby
H7845,9873.5,F036,baby
B17190,252.5,F251,collectibles
G1198,733.0,C325,electronics
I9,2496.0,B346,furniture
D0670,5848.0,F036,apps & games
F0836,918.0,F276,garden & outdoors
G5526,6272.0,B0543,electronics
G371,1177.5,B910,collectibles
C9613,15968.0,E117,books
E7010,828.5,H862,apps & games
B7819,3008.0,H551,baby
B31112,896.0,G367,clothing & accessories
F948,54368.0,J397,computers & accessories
D8425,2620.5,E229,clothing & accessories
D0772,1753.5,I121,baby
J0902,1088.0,I481,books
B9747,69419.5,D184,clothing & accessories
J3124,380.5,B030,baby
I8815,919.0,E297,garden & outdoors
B1218,5760.0,J085,baby
B12695,448.0,C003,books
B7217,9139.0,B168,computers & accessories
B17024,278.0,F281,clothing & accessories
B12276,11808.0,F637,electronics
B7415,1632.0,I005,beauty
B17171,694.0,H885,baby
F2906,515.5,B508,apps & games
J1149,2624.0,D528,baby
H6563,1248.0,I66,collectibles
E811,473.5,I522,computers & accessories
H1206,12931.0,D009,beauty
B8765,96.0,E467,computers & accessories
E0331,316.5,E560,electronics
C7713,691.0,F611,computers & accessories
E5668,2952.0,D528,furniture
F3865,92.5,J07,books
E082,1213.0,G898,furniture
I914,793.5,G0,furniture
B6553,7200.0,F276,furniture
C9429,870.0,J041,garden & outdoors
I6687,1293.0,I699,apps & games
H9319,832.0,E20,garden & outdoors
F1803,1216.0,B0015,collectibles
I4078,1228.5,F276,furniture
F5591,159.0,G364,collectibles
F2920,928.0,J185,electronics
J0081,3569.5,D606,baby
G805,2848.0,F267,collectibles
I3302,13760.0,D021,beauty
B21261,412.5,D101,clothing & accessories
J1654,1996.5,F276,books
G8062,640.0,F23,garden & outdoors
B0760,864.0,C322,computers & accessories
E8640,427.0,E484,apps & games
H7819,412.5,J227,books
I5588,2112.0,B825,electronics
E7616,5582.0,H067,clothing & accessories
E459,3673.5,J543,computers & accessories
F5978,889.5,D844,garden & outdoors
I9447,1440.0,I670,garden & outdoors
B22964,2716.5,J397,beauty
J339,188.5,F031,collectibles
E8669,636.5,J498,apps & games
J6035,2243.0,E998,beauty
H8319,429.5,G192,garden & outdoors
C5853,3168.0,C494,apps & games
B18588,492.5,F622,beauty
H7271,2298.0,B0412,garden & outdoors
E301,441.5,E556,collectibles
D0193,5929.5,B529,computers & accessories
B14515,86.0,J533,computers & accessories
F1553,1008.0,I990,beauty
C9142,2044.5,E559,electronics
D0631,1248.0,J035,books
H0580,1209.5,J546,garden & outdoors
H2515,19564.5,G239,computers & accessories
F4824,758.0,E484,books
F2006,14169.5,F419,books
J5676,1238.0,E741,computers & accessories
F3941,126.5,B24,computers & accessories
B21699,803.5,F972,collectibles
I5544,1856.0,D355,garden & outdoors
J5594,608.0,D055,apps & games
E0664,17075.0,J830,electronics
G3985,32.0,J07,beauty
B08156,144.0,I251,computers & accessories
D0466,1200.5,I381,garden & outdoors
E8318,198.5,F062,books
G8012,267.5,I118,collectibles
B9828,1308.5,B0266,computers & accessories
C4579,2125.0,D961,clothing & accessories
C3800,71971.0,G005,beauty
F7102,316.5,H093,books
B13225,6720.0,I536,apps & games
B09126,3136.0,G624,apps & games
H32,1248.0,G251,furniture
F7925,102.0,G325,collectibles
F4903,5113.5,J086,computers & accessories
D0162,576.0,C89,beauty
I4278,7020.0,D001,garden & outdoors
I3198,2163.0,E211,books
I7537,35392.0,J174,electronics
J0478,844.5,E084,collectibles
B15975,7008.0,F282,clothing & accessories
J884,184.0,C277,apps & games
G2096,1596.5,B0386,beauty
C1977,28768.0,F208,computers & accessories
B23487,1244.5,J722,furniture
B17380,478.0,E824,baby
B30251,1120.0,H698,electronics
B30316,818.5,D766,apps & games
C5957,4104.0,B773,electronics
B18641,284.5,H885,electronics
B22718,825.5,D585,garden & outdoors
F9881,2041.5,F310,books
B13288,953.5,D635,apps & games
E4335,985.5,B694,books
B08124,2428.5,C874,furniture
E3726,304.0,G210,beauty
F6926,1244.5,E302,electronics
E8631,748.5,G807,garden & outdoors
B28783,20003.0,D432,books
G506,988.5,I623,computers & accessories
B2723,1945.5,I51,clothing & accessories
G2410,1148.5,E464,clothing & accessories
G1331,7052.5,D399,collectibles
B26201,118.0,J945,books
D4314,480.0,I364,garden & outdoors
E5169,1235.0,H998,computers & accessories
G3374,540.5,G714,books
B8760,134.0,G512,apps & games
B10672,537.5,G936,computers & accessories
C7058,3968.0,H608,books
B19718,198.0,B0472,beauty
J7844,288.0,G385,baby
J7140,313.5,J799,garden & outdoors
H628,563.0,H448,electronics
B02071,1305.5,J29,apps & games
C2920,3968.0,C009,furniture
H5497,480.0,D125,clothing & accessories
C1628,604.5,I506,books
F931,5616.0,H127,furniture
E4280,1725.0,G237,furniture
B03866,1401.5,H640,computers & accessories
C7114,1699.0,G898,garden & outdoors
E2533,10956.5,B385,baby
F5142,552.5,D175,baby
B12609,956.5,B0451,collectibles
B30876,1068.5,E309,furniture
D4929,473.5,J511,collectibles
J7128,9568.0,J309,garden & outdoors
D7859,4160.0,I137,electronics
B9147,1064.5,B0173,garden & outdoors
B09622,6796.0,C504,books
B23813,179.0,H873,books
I5132,1120.0,C827,baby
F7725,10108.5,D009,apps & games
B8014,2236.5,G,computers & accessories
D3736,1056.0,I189,apps & games
C8307,5728.0,J65,furniture
G1686,282.0,B0412,garden & outdoors
B03651,16128.0,I2,apps & games
F4602,857.5,C839,furniture
E9510,75696.0,B0331,apps & games
B7395,572.5,J495,electronics
I3571,5126.0,H432,computers & accessories
G5368,82720.0,D642,collectibles
C4574,13088.0,D184,furniture
H890,2160.0,C636,collectibles
B28374,9888.0,D432,furniture
B11268,112.0,G371,clothing & accessories
J9087,803.5,B144,collectibles
B03737,80.5,J3,clothing & accessories
B01724,185.5,J710,garden & outdoors
B19870,16560.0,D184,furniture
B29706,160.0,I507,baby
J2279,956.5,C854,garden & outdoors
F7699,3392.0,D646,furniture
F2601,604.5,I445,garden & outdoors
F6398,2233.5,B0333,collectibles
J9828,4950.0,C108,garden & outdoors
B05426,682.5,I244,books
B31689,1120.0,E295,electronics
F8140,1465.5,G770,apps & games
B9605,1276.5,H714,furniture
G6704,1500.5,J742,furniture
G1509,1022.0,D413,electronics
J048,899.0,E371,furniture
C4264,608.0,B710,collectibles
G2343,1725.0,H703,computers & accessories
D6586,652.5,G995,apps & games
B17907,188.5,C31,computers & accessories
C9829,7264.0,F411,books
D3330,1120.5,C065,computers & accessories
E8030,412.5,F720,apps & games
B00891,172.5,D753,collectibles
I6592,3168.0,C167,electronics
B6234,691.0,D573,computers & accessories
B05652,27808.0,F282,electronics
G1221,4224.0,D021,garden & outdoors
H1456,2720.0,F526,computers & accessories
J7118,1404.5,J29,computers & accessories
B08172,15040.0,G239,baby
B32407,3776.0,J65,clothing & accessories
B27562,704.0,F928,beauty
F8115,1025.0,C874,garden & outdoors
G652,6953.5,E967,collectibles
G6802,4348.0,E03,garden & outdoors
J0264,768.0,H363,collectibles
D6863,3036.5,B0540,beauty
B07657,648.5,I558,garden & outdoors
J2914,4029.0,H452,clothing & accessories
B3631,3136.0,E757,books
B08636,608.0,D399,baby
J9371,3302.0,I304,electronics
I697,2705.5,D606,apps & games
D2152,985.5,I600,apps & games
H0944,2236.5,G,furniture
F8032,8783.0,F489,baby
B32272,4444.5,C21,books
D7786,104.0,D575,beauty
D5082,1280.0,I,baby
B01036,355.0,J031,computers & accessories
D429,1351.5,J774,baby
C9366,3360.0,F164,clothing & accessories
C2351,18230.0,E939,collectibles
B25690,3488.0,D287,garden & outdoors
B09227,380.5,C085,electronics
C6119,400.0,B508,clothing & accessories
J7680,28128.0,J222,baby
C6454,881.5,B0154,garden & outdoors
H8432,5739.0,F036,books
F5914,2886.5,D184,beauty
F0075,417.5,B0471,electronics
E7277,2016.0,F549,furniture
B19003,2688.0,B90,collectibles
E5915,3312.0,C874,garden & outdoors
B10038,12332.5,E924,garden & outdoors
H5736,2160.0,J225,apps & games
B7493,2099.5,F806,clothing & accessories
B14319,5083.5,C738,garden & outdoors
F7452,160.0,J392,beauty
E246,1728.0,B976,electronics
B28141,480.0,J900,beauty
G5312,889.5,D766,books
H2315,2860.0,F368,apps & games
F921,700.5,I506,computers & accessories
H4667,892.5,B549,beauty
E8601,608.0,D399,garden & outdoors
H7693,1017.5,H554,electronics
H1751,3520.0,J893,books
D946,1881.5,C786,computers & accessories
H5356,7008.0,E986,beauty
D5886,540.5,C31,computers & accessories
B1531,2304.0,E877,clothing & accessories
C377,1276.5,I462,computers & accessories
H8878,7488.0,G811,computers & accessories
B766,669.0,I251,apps & games
J3876,6048.0,E646,books
B21965,4128.0,B0304,beauty
B06468,2592.0,G980,apps & games
C4916,1411.0,D24,baby
J9433,176.0,G371,books
F0735,1725.0,G01,beauty
J2442,9248.0,D928,beauty
F2988,3962.5,J041,baby
J2503,230.0,I351,apps & games
G085,403.0,J750,furniture
D796,5512.0,I324,electronics
B27185,14304.0,G503,baby
I9220,10752.0,G347,beauty
B19347,154.0,J495,electronics
G4845,1376.0,C106,books
D7476,608.0,C874,apps & games
B1327,2556.5,B293,garden & outdoors
F1163,832.0,H885,furniture
H5685,1152.0,I366,clothing & accessories
B20414,105.5,E014,baby
B06954,1206.5,D101,baby
E9455,537.5,B713,computers & accessories
B23788,1694.5,I932,furniture
B02005,3100.5,F622,furniture
B08928,54688.0,G005,electronics
F3374,608.0,C642,clothing & accessories
E1028,29088.0,G239,clothing & accessories
F1115,6048.0,B0183,furniture
B26208,1679.0,E716,beauty
C5958,979.0,I207,baby
B13211,652.0,B0271,electronics
J3067,860.5,B0236,computers & accessories
B06375,1920.0,B0304,collectibles
B4934,4243.0,F622,books
J8288,1308.5,C628,furniture
J9172,14656.0,B73,apps & games
C3056,2848.0,B0412,furniture
J4139,944.0,E34,collectibles
B0728,313.5,B0412,beauty
H8971,21473.5,I310,beauty
G4709,47717.5,I915,furniture
G2641,272.0,B457,clothing & accessories
B29008,2848.0,J943,furniture
I4940,1888.0,B0025,baby
C6853,646.0,F347,computers & accessories
B19086,1145.5,H088,clothing & accessories
I2865,7008.0,J172,furniture
C1930,9600.0,G607,baby
B27980,12838.0,E350,garden & outdoors
B08056,12326.0,B775,electronics
G9219,10528.0,H878,electronics
J3137,793.5,I445,furniture
B23341,2592.0,I517,baby
B25869,480.0,C398,collectibles
E782,540.5,H71,computers & accessories
I776,1820.5,H664,furniture
F14,368.0,F723,beauty
J1232,316.5,E821,baby
B23436,953.5,H85,furniture
H5886,19482.0,C60,beauty
G5737,1699.0,B03,beauty
J7660,1248.0,C376,baby
B30919,1824.0,D609,apps & games
E9748,320.0,E244,beauty
H8942,2844.5,H640,beauty
J6889,2563.0,H791,books
F9276,720.0,C582,collectibles
B04895,6240.0,J086,computers & accessories
E0605,13926.0,J259,books
G1045,793.5,I522,apps & games
I52,8035.0,I315,computers & accessories
B07468,476.5,E438,electronics
E072,953.5,B713,furniture
B29384,605.0,C28,apps & games
H443,714.0,F049,clothing & accessories
B30157,5888.0,D184,books
D28,42515.0,C60,apps & games
F4317,2534.0,B876,collectibles
D951,432.0,B731,electronics
J1980,416.0,H885,beauty
H1804,2112.0,B942,garden & outdoors
C6827,18208.0,B617,furniture
B04020,1353.5,C502,furniture
B7440,2374.0,H516,beauty
B09282,540.5,H078,collectibles
G0342,953.5,C106,books
J9975,12736.0,E051,computers & accessories
B17613,1088.0,B0414,baby
B21443,1004.5,E545,clothing & accessories
H6699,608.0,G673,clothing & accessories
B6809,320.0,J362,beauty
B26312,457.5,B336,electronics
I9261,748.5,C133,furniture
B17829,6048.0,J619,electronics
B17870,2010.0,B0412,baby
B0281,4705.5,J789,books
I136,761.5,I268,electronics
B30667,1372.5,F276,books
B0313,541.0,E524,computers & accessories
C7517,1824.0,I527,baby
B3642,764.5,I8,computers & accessories
J405,21488.0,F974,books
B3949,793.5,B713,furniture
C2657,8960.0,I536,furniture
C5514,12768.0,I765,collectibles
I7902,449.0,E222,baby
J3262,2848.0,D373,apps & games
B02433,1216.0,B625,garden & outdoors
F9326,480.0,I268,collectibles
B5883,518.0,I506,beauty
I7766,1590.0,I435,collectibles
I6198,240.0,J839,baby
J2396,1113.5,B694,beauty
B31153,460.5,C874,clothing & accessories
G9541,1699.0,C874,baby
C3667,1769.5,B207,clothing & accessories
F7092,384.0,C661,electronics
E2096,569.5,I634,furniture
F1495,2409.5,B49,furniture
B07192,768.0,C814,apps & games
C8292,2720.0,J159,furniture
C575,7008.0,C738,beauty
C3750,8512.0,G367,books
B7695,712.5,C447,collectibles
B31635,674.5,H632,books
D1792,448.0,J529,beauty
B27357,1434.0,H791,furniture
I6979,576.0,E026,electronics
B2160,5932.5,B485,furniture
G5107,604.5,C874,books
B27798,15692.5,J174,clothing & accessories
J1058,309.0,H46,garden & outdoors
B194,144.0,J311,clothing & accessories
C9928,726.0,F609,electronics
D969,6016.0,F432,garden & outdoors
D5563,1466.0,C996,collectibles
I6370,4544.0,F164,clothing & accessories
H4374,9622.0,D606,computers & accessories
B0945,1248.0,J595,collectibles
